product_id,created_at,updated_at,brand,description,image_url,is_active,mall_name,max_price,min_price,name,naver_product_id,product_category,stock_quantity,sub_category
1125,2026-05-29 05:30:43.62743,2026-05-29 05:30:43.62743,"",카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8857881/88578813062.1.jpg,1,수납마켓,42900,42900,수납하마 리빙박스 대용량 접이식 정리함 틈새 멀티수납 화이트 대형 123L,88578813062,생활/건강,100,수납/정리용품
1126,2026-05-29 05:30:43.632657,2026-05-29 05:30:43.632657,"",카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8728627/87286275022.5.jpg,1,꿀템요정,20900,20900,슬라이딩 투명 리빙박스 옷 수납 정리함 서랍 옷장 펜트리 수납함 플라스틱박스 111,87286275022,생활/건강,100,수납/정리용품
1127,2026-05-29 05:30:43.651611,2026-05-29 05:30:43.651611,올리빙,브랜드: 올리빙 제조사: 올리빙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8890439/88904395454.3.jpg,1,올리빙,7400,7400,대형 플라스틱 리빙박스 옷 수납 정리함 펜트리 수납함 대용량 도트 80L,88904395454,생활/건강,100,수납/정리용품
1128,2026-05-29 05:30:43.666218,2026-05-29 05:30:43.666218,슈랙,브랜드: 슈랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8676070/86760702700.2.jpg,1,슈랙,50600,50600,슈랙 철제선반 조립식 앵글 베란다 선반 무볼트 렉 창고 고릴라랙 5단 210210600,86760702700,생활/건강,100,수납/정리용품
1129,2026-05-29 05:30:43.678533,2026-05-29 05:30:43.678533,코랙코리아,브랜드: 코랙코리아 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8292053/82920531535.4.jpg,1,슈랙,49900,49900,산업용 철제선반 메탈 조립식앵글 베란다 고릴라랙 렉 340x600x1450 5단 19파이,82920531535,생활/건강,100,수납/정리용품
1130,2026-05-29 05:30:43.683003,2026-05-29 05:30:43.683003,하이랙,브랜드: 하이랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8455957/84559577938.24.jpg,1,경량랙 하이랙산업,119000,119000,하이랙 철제선반 앵글 중량랙 물류 창고 파렛트랙 60x108x200 4단 270kg,84559577938,생활/건강,100,수납/정리용품
1131,2026-05-29 05:30:43.686293,2026-05-29 05:30:43.686293,"",카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8214910/82149108822.10.jpg,1,플러스앵글,101500,101500,무볼트 조립식 앵글 선반 렉 철 철제선반 베란다 창고 경량랙 300300900 5단,82149108822,생활/건강,100,수납/정리용품
1132,2026-05-29 05:30:43.689851,2026-05-29 05:30:43.689851,비마이엑스,브랜드: 비마이엑스 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8793322/87933221635.2.jpg,1,비마이엑스,34900,34900,BMYX 철제선반 조립식 앵글 베란다 무볼트 공장 창고 선반 고릴라랙 5003501800 5단,87933221635,생활/건강,100,수납/정리용품
1133,2026-05-29 05:30:43.693078,2026-05-29 05:30:43.693078,"",제조사: 부원진열장 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8757617/87576176020.jpg,1,부원진열장,158000,158000,킹콩랙 철제 선반 산업용 중량랙 조립식 앵글 250kg 110X60X150 4단 독립형,87576176020,생활/건강,100,수납/정리용품
1134,2026-05-29 05:30:43.696104,2026-05-29 05:30:43.696104,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8886936/88869364673.14.jpg,1,프리미엄 선반,60500,60500,스피드랙 철제선반 무볼트 조립식 앵글 베란다 창고 렉 경량랙 503060(CM) 5단,88869364673,생활/건강,100,수납/정리용품
1135,2026-05-29 05:30:43.699227,2026-05-29 05:30:43.699227,피피랙,브랜드: 피피랙 제조사: 수나비 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8242723/82427233693.13.jpg,1,제이원 스토어,63200,63200,철제선반 조립식앵글 무볼트 베란다선반 창고 경량랙 고릴라랙 피피랙 4030120 5단,82427233693,생활/건강,100,수납/정리용품
1136,2026-05-29 05:30:43.702224,2026-05-29 05:30:43.702224,코랙코리아,브랜드: 코랙코리아 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_1149658/11496588170.4.jpg,1,메탈선반,49900,49900,철제선반 메탈선반 조립식앵글 베란다선반 진열대 펜트리 고릴라랙 가정용 6005단바퀴미포함,11496588170,생활/건강,100,수납/정리용품
1137,2026-05-29 05:30:43.705371,2026-05-29 05:30:43.705371,"",카테고리: 수납가구,https://shopping-phinf.pstatic.net/main_8418333/84183338004.28.jpg,1,ONLY ONE STORE,37500,37500,선반 수납선반 거실 다용도실 팬트리 다용도 조립 모듈 나무 원목 600 3단 블랙,84183338004,가구/인테리어,100,수납가구
1138,2026-05-29 05:30:43.708393,2026-05-29 05:30:43.708393,"",카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8314509/83145091259.11.jpg,1,플레노,26900,26900,옷정리함 옷장수납함 옷정리트레이 붙박이장칸막이 노하우 바지 수납보관박스 중형가로1세로6칸,83145091259,생활/건강,100,수납/정리용품
1139,2026-05-29 05:30:43.712017,2026-05-29 05:30:43.712017,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납가구,https://shopping-phinf.pstatic.net/main_8622160/86221600973.7.jpg,1,코지웰,50900,50900,수납 선반 다용도 랙 팬트리 선반장 다용도실 무타공 홈던트하우스 5단 300300600,86221600973,가구/인테리어,100,수납가구
1140,2026-05-29 05:30:43.715244,2026-05-29 05:30:43.715244,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8908040/89080401252.4.jpg,1,스피드랙 스토어,147300,147300,스피드랙 철제선반 경량랙 조립식 앵글 산업용 창고 고릴라랙 독립형 9030150 5단,89080401252,생활/건강,100,수납/정리용품
1141,2026-05-29 05:30:43.720817,2026-05-29 05:30:43.720817,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_7735488/7735488329.34.jpg,1,트렌드코리아,74700,74700,스피드랙 철제선반 조립식 앵글 선반 베란다 펜트리 건조기 렉 300x300x900 2단,7735488329,생활/건강,100,수납/정리용품
1142,2026-05-29 05:30:43.724354,2026-05-29 05:30:43.724354,슈랙,브랜드: 슈랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8284620/82846203262.32.jpg,1,슈랙,46900,46900,슈랙 철제선반 조립식 앵글 경량랙 베란다 공장 창고 무볼트 고릴라랙 210210230 2단,82846203262,생활/건강,100,수납/정리용품
1143,2026-05-29 05:30:43.727108,2026-05-29 05:30:43.727108,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8625839/86258398286.1.jpg,1,트렌드코리아,69900,69900,철제선반 스피드랙 5단 펜트리 조립식 앵글 선반 창고 경량랙 베란다 렉 303060 cm,86258398286,생활/건강,100,수납/정리용품
1144,2026-05-29 05:30:43.730839,2026-05-29 05:30:43.730839,"",카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8951463/89514634906.jpg,1,데코봄봄,32900,32900,철제선반 조립식앵글 경량랙 앵글 무볼트 창고 진열대 랙 6004001800 5단,89514634906,생활/건강,100,수납/정리용품
1145,2026-05-29 05:30:43.733882,2026-05-29 05:30:43.733882,코랙코리아,브랜드: 코랙코리아 제조사: 금하산업개발 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8278785/82787850317.3.jpg,1,철제선반,49900,49900,산업용 철제선반 메탈 경량랙 베란다 조립식앵글 고릴라랙 창고 34x75x145 5단,82787850317,생활/건강,100,수납/정리용품
1146,2026-05-29 05:30:43.739558,2026-05-29 05:30:43.739558,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8635055/86350556112.13.jpg,1,스피드랙 스토어,73500,73500,스피드랙 철제선반 조립식 앵글 창고 렉 베란다 경량랙 고릴라랙 400300750 4단,86350556112,생활/건강,100,수납/정리용품
1147,2026-05-29 05:30:43.742928,2026-05-29 05:30:43.742928,홈던트,브랜드: 홈던트 제조사: 스피드랙 카테고리: 수납가구,https://shopping-phinf.pstatic.net/main_8246941/82469413665.20.jpg,1,스피드랙 공식 스토어,57800,57800,선반 수납선반 다용도 팬트리 모듈 거실 선반장 홈던트하우스 300x300x600 2단,82469413665,가구/인테리어,100,수납가구
1148,2026-05-29 05:30:43.746005,2026-05-29 05:30:43.746005,"",카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_9063376/90633765156.jpg,1,꿀템요정,46620,46620,1+1 옷장 투명 서랍형 슬라이딩 리빙박스 펜트리 옷 수납 정리함 수납함 플라스틱 412,90633765156,생활/건강,100,수납/정리용품
1149,2026-05-29 05:30:43.749035,2026-05-29 05:30:43.749035,하트랙,브랜드: 하트랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8254937/82549371557.9.jpg,1,신홈,57900,57900,철제선반 조립식 앵글 베란다 렉 창고 경량랙 무볼트 선반 200200300 5단,82549371557,생활/건강,100,수납/정리용품
1150,2026-05-29 05:30:43.75214,2026-05-29 05:30:43.75214,"",제조사: 부원진열장 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8902771/89027714424.1.jpg,1,부원진열장,124000,124000,부원진열장 철제선반 경량랙 무볼트 조립식 앵글 창고 선반 100kg 9030180 5단 독립형,89027714424,생활/건강,100,수납/정리용품
1151,2026-05-29 05:30:43.7558,2026-05-29 05:30:43.7558,"",카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8838886/88388861605.1.jpg,1,와우랙,139000,139000,와우랙 철제선반 무볼트 조립식 앵글 경량랙 렉 창고 블루 200kg 2m 메인프레임4단,88388861605,생활/건강,100,수납/정리용품
1152,2026-05-29 05:30:43.759469,2026-05-29 05:30:43.759469,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_1134370/11343701529.23.jpg,1,모아랙,62900,62900,스피드랙 철제선반 조립식앵글 창고 선반 400300900 4단,11343701529,생활/건강,100,수납/정리용품
1153,2026-05-29 05:30:43.763376,2026-05-29 05:30:43.763376,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8639926/86399265413.4.jpg,1,스피드랙 스토어,129000,129000,스피드랙 철제선반 대형 조립식 앵글 창고 베란다 경량랙 고릴라랙 5단 1500300600,86399265413,생활/건강,100,수납/정리용품
1154,2026-05-29 05:30:43.766968,2026-05-29 05:30:43.766968,울트라랙,브랜드: 울트라랙 제조사: 풍산 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8826385/88263854019.jpg,1,대감몰,67640,67640,철제선반 경량랙 앵글 무볼트 조립식 창고 세탁기 건조기 울트라랙 300300900 5단,88263854019,생활/건강,100,수납/정리용품
1155,2026-05-29 05:30:43.770377,2026-05-29 05:30:43.770377,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_9103990/91039907595.jpg,1,코지웰,59900,59900,스피드랙 V2 12T 철제 선반 조립식 앵글 고릴라랙 경량랙 렉 5단 403075CM,91039907595,생활/건강,100,수납/정리용품
1156,2026-05-29 05:30:43.7737,2026-05-29 05:30:43.7737,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_1122936/11229368256.23.jpg,1,스피드랙 공식 스토어,63900,63900,스피드랙 철제선반 무볼트 조립식 앵글 베란다 창고 진열대 렉 300300600 2단,11229368256,생활/건강,100,수납/정리용품
1157,2026-05-29 05:30:43.776938,2026-05-29 05:30:43.776938,"",카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8709003/87090039205.2.jpg,1,리빙숲,8900,8900,대형 플라스틱 리빙박스 옷 수납 정리함 펜트리 수납함 수납박스 보관함 72L,87090039205,생활/건강,100,수납/정리용품
1158,2026-05-29 05:30:43.779572,2026-05-29 05:30:43.779572,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8638992/86389926039.5.jpg,1,스피드랙 스토어,69600,69600,스피드랙 세탁기선반 건조기선반 철제선반 렉 베란다 조립식 앵글 303090 2.5단,86389926039,생활/건강,100,수납/정리용품
1159,2026-05-29 05:30:43.782042,2026-05-29 05:30:43.782042,하트랙,브랜드: 하트랙 카테고리: 수납가구,https://shopping-phinf.pstatic.net/main_8283342/82833427232.4.jpg,1,하트랙코리아,49800,49800,선반 수납선반 팬트리 거실 다용도 무볼트선반장 200300750 4단,82833427232,가구/인테리어,100,수납가구
1160,2026-05-29 05:30:43.786068,2026-05-29 05:30:43.786068,코랙코리아,브랜드: 코랙코리아 제조사: 코랙코리아 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8210190/82101900128.6.jpg,1,수납의달인,49800,49800,이동식선반 메탈랙 선반 틈새 이동식 수납장 트롤리 클린룸 가정용 메탈선반 600 5단,82101900128,생활/건강,100,수납/정리용품
1161,2026-05-29 05:30:43.789107,2026-05-29 05:30:43.789107,솔라콤,브랜드: 솔라콤 제조사: 솔라콤 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_5772442/57724423642.20251111145053.jpg,1,네이버,8900,8900,"솔라콤 펜트리 수납함 냉장고 약통 정리함 리빙박스 대형, 화이트, 1개",57724423642,생활/건강,100,수납/정리용품
1162,2026-05-29 05:30:43.797478,2026-05-29 05:30:43.797478,"",카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_9100322/91003220192.jpg,1,카요카요,134000,134000,영아네랙 독립형 중량랙 4단 1500 철제 선반 앵글 진열대,91003220192,생활/건강,100,수납/정리용품
1163,2026-05-29 05:30:43.80109,2026-05-29 05:30:43.80109,"",카테고리: 수납가구,https://shopping-phinf.pstatic.net/main_8245014/82450149428.13.jpg,1,플러스앵글,86000,86000,다용도 수납선반 다용도실 렉 시스템 거실선반 펜트리 모듈 선반장 300300900 4단,82450149428,가구/인테리어,100,수납가구
1164,2026-05-29 05:30:43.804399,2026-05-29 05:30:43.804399,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8142615/8142615551.16.jpg,1,마스타앵글,86030,86030,스피드랙 국산 철제선반 원기둥 무볼트 조립식 앵글 선반 창고 베란다 랙 30x30,8142615551,생활/건강,100,수납/정리용품
1165,2026-05-29 05:30:43.807516,2026-05-29 05:30:43.807516,이케아,브랜드: 이케아 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8370503/83705035485.32.jpg,1,하이마이홈,28900,28900,리빙박스 옷 정리함 슬라이딩 서랍장 드레스룸 수납정리함 장농 옷장 정리 투명 수납함 S,83705035485,생활/건강,100,수납/정리용품
1166,2026-05-29 05:30:43.810409,2026-05-29 05:30:43.810409,노엘리안,브랜드: 노엘리안 제조사: 노엘리안 카테고리: 수납가구,https://shopping-phinf.pstatic.net/main_8395605/83956059687.jpg,1,노엘리안시스템,22600,22600,팬트리선반 무타공시스템선반 다용도수납 다용도실 셀프조립 랙 선반장 원목나무제작 맞춤설치 300,83956059687,가구/인테리어,100,수납가구
1167,2026-05-29 05:30:43.815963,2026-05-29 05:30:43.815963,"",카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8793099/87930995220.4.jpg,1,그린트리 하우스,6500,6500,적층형 서랍장 슬라이딩 리빙박스 팬트리수납함 층층이 약통 탕비실 정리함 적층 수납함 중형,87930995220,생활/건강,100,수납/정리용품
1168,2026-05-29 05:30:43.819096,2026-05-29 05:30:43.819096,"",카테고리: 수납가구,https://shopping-phinf.pstatic.net/main_8494619/84946192623.1.jpg,1,브로우드,6000,6000,나무선반제작 ㄷ자선반 원목 무타공 다용도 가구 수납 맞춤 주문 미니 200x100x100,84946192623,가구/인테리어,100,수납가구
1169,2026-05-29 05:30:43.828234,2026-05-29 05:30:43.828234,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_5264872/52648721564.20250206103118.jpg,1,네이버,147200,147200,스피드랙 맥스 200 경량랙  900x300x1500 5단,52648721564,생활/건강,100,수납/정리용품
1170,2026-05-29 05:30:43.832239,2026-05-29 05:30:43.832239,생활탐구,브랜드: 생활탐구 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_5411175/54111750844.20260112110304.jpg,1,네이버,5700,5700,"생활탐구 손잡이 리빙박스 L 1칸, 화이트, 1개",54111750844,생활/건강,100,수납/정리용품
1171,2026-05-29 05:30:43.835229,2026-05-29 05:30:43.835229,아이리스,브랜드: 아이리스 제조사: 아이리스 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_5402687/54026871896.20250407162417.jpg,1,네이버,18900,18900,"아이리스 리빙박스 플라스틱 옷장 수납 박스 정리함 BC-500 1칸, 투명, 1개",54026871896,생활/건강,100,수납/정리용품
1172,2026-05-29 05:30:43.838737,2026-05-29 05:30:43.838737,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8671294/86712945568.3.jpg,1,스피드랙 스토어,70900,70900,스피드랙 홈던트 철제선반 조립식 앵글 창고 렉 베란다 고릴라 랙 400300600 3단,86712945568,생활/건강,100,수납/정리용품
1173,2026-05-29 05:30:43.842679,2026-05-29 05:30:43.842679,올리빙,브랜드: 올리빙 제조사: 올리빙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_5938684/59386843284.20260325142803.jpg,1,네이버,19900,19900,올리빙 폴딩 모듈 리빙박스 400 1개,59386843284,생활/건강,100,수납/정리용품
1174,2026-05-29 05:30:43.849066,2026-05-29 05:30:43.849066,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8643948/86439481001.4.jpg,1,트렌드코리아,62700,62700,스피드랙 V2 철제선반 무볼트 조립식 앵글 베란다 창고 렉 고릴라랙 5단 403060cm,86439481001,생활/건강,100,수납/정리용품
1175,2026-05-29 05:30:43.862238,2026-05-29 05:30:43.862238,창신리빙,브랜드: 창신리빙 제조사: 창신리빙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_5539582/55395826412.20250620091608.jpg,1,네이버,32660,32660,"창신리빙 프랑코 리빙박스 62L, 핑크, 2개",55395826412,생활/건강,100,수납/정리용품
1176,2026-05-29 05:30:43.869797,2026-05-29 05:30:43.869797,"",카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8292799/82927993150.6.jpg,1,플레노,31900,31900,가방보관함 정리함 인형 모자 정리대 명품가방 정리 틈새수납함 가방장 슬림1x5칸,82927993150,생활/건강,100,수납/정리용품
1177,2026-05-29 05:30:43.87946,2026-05-29 05:30:43.87946,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_1222227/12222274215.13.jpg,1,모아랙,63900,63900,세탁기선반 드럼 통돌이 렉 세탁기장 위 앵글 스피드랙 9mm코팅합판 5004001500 3단,12222274215,생활/건강,100,수납/정리용품
1178,2026-05-29 05:30:43.8854,2026-05-29 05:30:43.8854,JJBB,브랜드: JJBB 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_9085367/90853679808.1.jpg,1,JJBB,14800,14800,대형 폴딩박스 리빙박스 56L 옷 정리함 팬트리 책 수납함 투명 박스 양문 XL 화이트,90853679808,생활/건강,100,수납/정리용품
1179,2026-05-29 05:30:43.895844,2026-05-29 05:30:43.895844,"",카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8480289/84802895158.1.jpg,1,우주인집,5790,5790,옷정리함 팬트리 수납함 이불 인형 정리함 옷장 리빙박스 24L,84802895158,생활/건강,100,수납/정리용품
1180,2026-05-29 05:30:43.904787,2026-05-29 05:30:43.904787,"",카테고리: 수납가구,https://shopping-phinf.pstatic.net/main_8308197/83081977257.23.jpg,1,제이앤몰,25900,25900,벽선반 통원목 무도장 600x150 무지주 벽걸이 주방 셀프 인테리어 나무선반,83081977257,가구/인테리어,100,수납가구
1181,2026-05-29 05:30:43.909312,2026-05-29 05:30:43.909312,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8658195/86581959978.8.jpg,1,비욘드앳홈,68000,68000,스피드랙 철제선반 조립식앵글 렉 고릴라랙 창고 베란다 무볼트 300300750 4단,86581959978,생활/건강,100,수납/정리용품
1182,2026-05-29 05:30:43.916233,2026-05-29 05:30:43.916233,"",카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8932292/89322926480.4.jpg,1,INNERNEST,36000,36000,세탁기 세탁실수납장 틈새트롤리 3단 옆 바퀴달린 세탁실틈새선반 서랍형 이동 트레이 보관함,89322926480,생활/건강,100,수납/정리용품
1183,2026-05-29 05:30:43.921443,2026-05-29 05:30:43.921443,올리빙,브랜드: 올리빙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8672887/86728876866.5.jpg,1,올리빙,13900,13900,심플 이동식 틈새선반 세탁실수납장 바퀴달린 수납 선반 트롤리 3단,86728876866,생활/건강,100,수납/정리용품
1184,2026-05-29 05:30:43.925558,2026-05-29 05:30:43.925558,"",카테고리: 수납가구,https://shopping-phinf.pstatic.net/main_8589077/85890776673.jpg,1,올니스,8900,8900,벽선반 무지주선반 벽걸이 국내생산 100% 주문제작 300,85890776673,가구/인테리어,100,수납가구
1185,2026-05-29 05:30:43.929384,2026-05-29 05:30:43.929384,올리빙,브랜드: 올리빙 제조사: 올리빙 카테고리: 수납가구,https://shopping-phinf.pstatic.net/main_8272039/82720391703.2.jpg,1,올리빙,12900,12900,수납선반 원목 조립 다용도 모듈 정리 미니 선반장 올리 선반 신발장 2단 500,82720391703,가구/인테리어,100,수납가구
1186,2026-05-29 05:30:43.933608,2026-05-29 05:30:43.933608,"",카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8491412/84914121188.8.jpg,1,꿀템수집소,690,690,신발정리대 신발장 신발 수납장 정리 슈즈랙 정리함 보관함 3단조절 일반형,84914121188,생활/건강,100,수납/정리용품
1187,2026-05-29 05:30:43.938923,2026-05-29 05:30:43.938923,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8644542/86445429793.7.jpg,1,스피드랙 스토어,69800,69800,스피드랙 철제선반 조립식 앵글 베란다 창고 경량 고릴라 렉 건조기 300300600 4단,86445429793,생활/건강,100,수납/정리용품
1188,2026-05-29 05:30:43.944441,2026-05-29 05:30:43.944441,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_9063770/90637701349.jpg,1,스피드랙 공식 스토어,163200,163200,스피드랙 MAX 철제선반 무볼트 조립식 앵글 베란다 창고 경량랙 9004501500 5단,90637701349,생활/건강,100,수납/정리용품
1189,2026-05-29 05:30:43.949143,2026-05-29 05:30:43.949143,아이리스,브랜드: 아이리스 제조사: 아이리스 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_5402694/54026943914.20250407165512.jpg,1,네이버,9900,9900,"아이리스 플라스틱 리빙박스 대형 옷 수납 정리함 보관함 66L 1칸, 투명, 1개",54026943914,생활/건강,100,수납/정리용품
1190,2026-05-29 05:30:43.953392,2026-05-29 05:30:43.953392,노엘리안,브랜드: 노엘리안 제조사: 노엘리안 카테고리: 수납가구,https://shopping-phinf.pstatic.net/main_8622113/86221134832.2.jpg,1,노엘리안시스템,12500,12500,무타공벽선반 원목꼭꼬핀선반 피규어 거실주방벽걸이선반 나무미니 빔프로젝터수납 스텐설치 300,86221134832,가구/인테리어,100,수납가구
1191,2026-05-29 05:30:43.957642,2026-05-29 05:30:43.957642,"",제조사: 살림원 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8888993/88889932895.8.jpg,1,살림원 스토어,25900,25900,폴딩박스 투명리빙박스 옷보관함인형보관박스 대형리빙박스대용량수납함 플라스틱상자수납팬트리정리,88889932895,생활/건강,100,수납/정리용품
1192,2026-05-29 05:30:43.96106,2026-05-29 05:30:43.96106,"",카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8482223/84822231712.14.jpg,1,살림의 힘,9700,9700,현관 신발정리대 정리함 보관함 수납장 간이 신발장 슈즈렉 거치대 6단,84822231712,생활/건강,100,수납/정리용품
1193,2026-05-29 05:30:43.965241,2026-05-29 05:30:43.965241,"",카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8719324/87193241331.3.jpg,1,살림zip,11900,11900,투명 리빙박스 옷 수납 정리함 슬라이딩 팬트리 옷장 플라스틱 박스 보관함,87193241331,생활/건강,100,수납/정리용품
1194,2026-05-29 05:30:43.969953,2026-05-29 05:30:43.969953,"",카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_9058622/90586229105.1.jpg,1,꿀템요정,25900,25900,옷장 투명 서랍형 슬라이딩 리빙박스 펜트리 옷 수납 정리함 수납함 플라스틱 서랍소품 412,90586229105,생활/건강,100,수납/정리용품
1195,2026-05-29 05:30:43.974084,2026-05-29 05:30:43.974084,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8679412/86794124205.3.jpg,1,스피드랙 스토어,145000,145000,스피드랙 2T 중량랙 산업용 철제선반 렉 무볼트 조립식앵글 창고 대형 6030120 5단,86794124205,생활/건강,100,수납/정리용품
1197,2026-05-29 05:30:43.980958,2026-05-29 05:30:43.980958,스피드랙,브랜드: 스피드랙 제조사: 스피드랙 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8676765/86767650965.1.jpg,1,트렌드코리아,76800,76800,스피드랙 V2 철제선반 조립식 앵글 선반 경량랙 창고 베란다 건조기 렉 400300600 3단,86767650965,생활/건강,100,수납/정리용품
1198,2026-05-29 05:30:43.984918,2026-05-29 05:30:43.984918,KOMAX,브랜드: KOMAX 제조사: KOMAX 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_5539904/55399042794.20250620155432.jpg,1,네이버,34520,34520,"KOMAX 네오박스 600 60L, 투명, 1개",55399042794,생활/건강,100,수납/정리용품
1199,2026-05-29 05:30:43.988364,2026-05-29 05:30:43.988364,"",제조사: 잘풀리는샵 카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_8408325/84083256414.4.jpg,1,마메쏙,22000,22000,마메쏙 원목 실내화 거치대 슬리퍼 걸이 꽂이 정리대 스몰,84083256414,생활/건강,100,수납/정리용품
1200,2026-05-29 05:30:43.991826,2026-05-29 05:30:43.991826,"",카테고리: 수납/정리용품,https://shopping-phinf.pstatic.net/main_1247850/12478502668.10.jpg,1,한서몰,16800,16800,한서몰 접이식 폴딩박스 60L 대형 리빙박스 수납정리함,12478502668,생활/건강,100,수납/정리용품
1201,2026-05-29 05:30:44.396153,2026-05-29 05:30:44.396153,케익팩토리,브랜드: 케익팩토리 제조사: 스위트블러썸 카테고리: 빵/베이커리,https://shopping-phinf.pstatic.net/main_8252358/82523583217.2.jpg,1,케익팩토리 딜리버리,19900,19900,화이트폼폼 SS 미니 도시락케이크 레터링 케익 주문제작 기념일 생일 맞춤 전국 택배 수제,82523583217,식품,100,빵/베이커리
